BusStopCode,planning_area,Longitude,Latitude,Description,RoadName,subzone_name
92071,Bedok,103.9149806,1.306793774,Opp Blk 57,Marine Parade Rd,Frankel
92079,Marine Parade,103.915747,1.306845758,Blk 57,Marine Parade Rd,Marine Parade
92081,Bedok,103.9175427,1.307513386,St. Patrick's Sec Sch,Marine Parade Rd,Frankel
92089,Marine Parade,103.9176472,1.307191712,CHIJ Katong Convent,Marine Parade Rd,Marine Parade
92091,Marine Parade,103.8993139,1.302703333,Opp One Amber,Mountbatten Rd,Katong
92099,Marine Parade,103.8990043,1.302378331,One Amber,Mountbatten Rd,Marine Parade
92101,Marine Parade,103.9012917,1.303702462,Katong Shop Ctr,Mountbatten Rd,Katong
92109,Marine Parade,103.9014561,1.303566028,Opp Katong Shop Ctr,Mountbatten Rd,Marine Parade
92111,Marine Parade,103.9029334,1.304776579,Opp Roxy Sq,East Coast Rd,Katong
92119,Marine Parade,103.9027745,1.304445001,Roxy Sq,East Coast Rd,Marine Parade
92121,Marine Parade,103.9067652,1.307222071,Opp The Holy Family Ch,East Coast Rd,Katong
92129,Marine Parade,103.9064613,1.306864005,The Holy Family Ch,East Coast Rd,Katong
92131,Bedok,103.9108922,1.308781111,Katong Omega Apt,East Coast Rd,Frankel
92139,Bedok,103.9106293,1.308539728,Opp Katong Omega Apt,East Coast Rd,Frankel
92141,Bedok,103.9142872,1.309395382,Nafa Arts Kindergarten,East Coast Rd,Frankel
92149,Bedok,103.9143452,1.309280647,St. Patrick's Green,East Coast Rd,Frankel
92151,Bedok,103.9160238,1.309802943,Christ Meth Ch,East Coast Rd,Frankel
92159,Bedok,103.9166295,1.309748,ST. PATRICK'S SCH,East Coast Rd,Frankel
92161,Marine Parade,103.8965692,1.303800019,Aft Katong PO,Tg Katong Rd,Mountbatten
92169,Marine Parade,103.8967661,1.303782,Bef Katong PO,Tg Katong Rd,Katong
92171,Marine Parade,103.9030431,1.308378657,Marshall Lane,Joo Chiat Rd,Katong
92179,Marine Parade,103.903498,1.308036213,Aft Duku Rd,Joo Chiat Rd,Katong
92181,Marine Parade,103.90535,1.305289726,112 Katong,Joo Chiat Rd,Marine Parade
92189,Marine Parade,103.9059236,1.304764722,Opp 112 Katong,Joo Chiat Rd,Katong
92191,Marine Parade,103.9147118,1.302448331,Opp CP C3,East Coast Pk Svc Rd,East Coast
92199,Marine Parade,103.91685,1.302895,Raintree Cove,East Coast Pk Svc Rd,East Coast
92201,Bedok,103.9112378,1.311172443,Aft Lor M Telok Kurau,Telok Kurau Rd,Frankel
92209,Bedok,103.9114789,1.31101,Aft Jln Baiduri,Telok Kurau Rd,Frankel
92211,Marine Parade,103.9169886,1.305956389,CHIJ Katong Convent (Sec),Marine Terr,Marine Parade
92219,Marine Parade,103.9166522,1.306337172,Opp CHIJ Katong Convent,Marine Terr,Marine Parade
92221,Marine Parade,103.9149356,1.304964238,Blk 19,Marine Terr,Marine Parade
92229,Marine Parade,103.916022,1.304952,Blk 53,Marine Terr,Marine Parade
92231,Marine Parade,103.9123224,1.304255001,Blk 34,Marine Cres,Marine Parade
92239,Marine Parade,103.9126611,1.304380021,Blk 45,Marine Cres,Marine Parade
92241,Marine Parade,103.9009525,1.301784418,Amber Gdns,Amber Rd,Marine Parade
92249,Marine Parade,103.9011815,1.301663045,Opp Amber Gdns,Amber Rd,Marine Parade
92251,Marine Parade,103.9062536,1.300036667,Opp Parkland Green,East Coast Pk Svc Rd,East Coast
92261,Marine Parade,103.9005182,1.297981194,Opp P/G @ Big Splash,East Coast Pk Svc Rd,East Coast
92271,Bedok,103.9095285,1.30610999,Opp D'Ecosia,Still Rd Sth,Katong
92279,Bedok,103.9096486,1.306337867,D'Ecosia,Still Rd Sth,Frankel
92289,Marine Parade,103.9128277,1.301796649,Marine Cove,East Coast Pk Svc Rd,East Coast
92301,Bedok,103.9126289,1.307935353,Bef St. Patrick's Rd,Telok Kurau Rd,Frankel
92309,Bedok,103.9126825,1.308278586,East Coast Apts,Telok Kurau Rd,Frankel
93011,Bedok,103.921519,1.308229712,Opp Neptune Ct,Marine Parade Rd,Frankel
93019,Bedok,103.9211172,1.307876144,Neptune Ct,Marine Parade Rd,Siglap
93021,Bedok,103.92427,1.308677728,Opp Mandarin Gdns,Marine Parade Rd,Frankel
93029,Bedok,103.9247105,1.308514558,Mandarin Gdns,Marine Parade Rd,Siglap
93031,Bedok,103.9293754,1.309836372,Opp Victoria Sch,Marine Parade Rd,Frankel
93039,Bedok,103.9295415,1.309584748,Laguna Pk,Marine Parade Rd,Siglap
93041,Bedok,103.9333999,1.311206793,Hua Xin Ct,Marine Parade Rd,Frankel
93049,Bedok,103.9329858,1.310730167,Lagoon View,Marine Parade Rd,Siglap
93051,Bedok,103.9186692,1.310654403,Aft Dunbar Wk,East Coast Rd,Frankel
93059,Bedok,103.9193078,1.310761389,Aft Jln Buloh Perindu,East Coast Rd,Frankel
93061,Bedok,103.9226067,1.311995156,Bef Siglap Rd,East Coast Rd,Frankel
93069,Bedok,103.9224002,1.311689436,Aft Siglap Rd,East Coast Rd,Frankel
93071,Bedok,103.9263486,1.312930145,Crescendo Bldg,Upp East Coast Rd,Frankel
93079,Bedok,103.9250248,1.312505023,Opp Springvale,East Coast Rd,Frankel
93081,Bedok,103.9290333,1.31342708,Opp Chiang Ct,Upp East Coast Rd,Frankel
93089,Bedok,103.9279061,1.312958101,Opp Goodwill Ct,Upp East Coast Rd,Frankel
93091,Bedok,103.9315743,1.313988353,Opp Siglap Sth CC,Upp East Coast Rd,Frankel
93099,Bedok,103.9317114,1.313904444,Siglap Sth CC,Upp East Coast Rd,Frankel
93101,Bedok,103.9198956,1.312617795,Aft Coldstream Ave,Frankel Ave,Frankel
93109,Bedok,103.9199864,1.312786667,Bef Frankel Pl,Frankel Ave,Frankel
93111,Bedok,103.9227817,1.314512803,Bef Elite Pk Ave,Siglap Rd,Frankel
93119,Bedok,103.9229822,1.314319849,Aft Elite Pk Ave,Siglap Rd,Frankel
93121,Bedok,103.9249885,1.310885012,Opp Sekolah Indonesia,Siglap Rd,Frankel
93129,Bedok,103.9248123,1.311357991,Bef Sekolah Indonesia,Siglap Rd,Frankel
93131,Bedok,103.9341583,1.312778334,Opp Eastern Lagoon II,Bedok Sth Ave 1,Bayshore
93139,Bedok,103.9338526,1.312786415,Eastern Lagoon II,Bedok Sth Ave 1,Frankel
93149,Bedok,103.9278209,1.307420503,Seaside Residences,Siglap Link,Siglap
93151,Bedok,103.9337757,1.30788665,Opp Cable Ski Pk,East Coast Pk Svc Rd,Siglap
93159,Bedok,103.9313237,1.307754757,Cable Ski Pk,East Coast Pk Svc Rd,Siglap
93161,Bedok,103.9279022,1.306518324,Bef CP E1,East Coast Pk Svc Rd,Siglap
93169,Bedok,103.9271198,1.305943074,Bef CP D5,East Coast Pk Svc Rd,Siglap
93171,Bedok,103.9241758,1.305103333,Opp CP D3,East Coast Pk Svc Rd,Siglap
93179,Bedok,103.9234562,1.304801796,CP D3,East Coast Pk Svc Rd,Siglap
93181,Marine Parade,103.9179328,1.303339722,Opp CP C4,East Coast Pk Svc Rd,East Coast
93189,Bedok,103.9195529,1.303651715,Opp Victoria JC,East Coast Pk Svc Rd,Siglap
93199,Bedok,103.926285,1.307948333,Bef Seaside Residences,Siglap Rd,Siglap
93201,Bedok,103.9278127,1.309200037,Victoria Sch,Marine Parade Rd,Siglap
94009,Bedok,103.9525671,1.317959814,Upp East Coast Ter,Upp East Coast Rd,Bayshore
94011,Bedok,103.9351058,1.314381695,Evergreen Gdn,Upp East Coast Rd,Bedok South
94019,Bedok,103.9357495,1.314285161,Opp Evergreen Ave,Upp East Coast Rd,Bayshore
94021,Bedok,103.9383459,1.314751743,Bef Sennett Rd,Upp East Coast Rd,Bedok South
94029,Bedok,103.937505,1.314533056,Aft Sennet Rd,Upp East Coast Rd,Bayshore
94031,Bedok,103.9408994,1.315046708,The Summit,Upp East Coast Rd,Bedok South
94039,Bedok,103.9406633,1.31485364,Opp The Summit,Upp East Coast Rd,Bayshore
94041,Bedok,103.9443058,1.316194391,Aft Parbury Ave,Upp East Coast Rd,Bedok South
94049,Bedok,103.9448211,1.316164433,Aft Bedok Sth Ave 3,Upp East Coast Rd,Bayshore
94051,Bedok,103.9473796,1.31710245,Opp Temasek Sec Sch,Upp East Coast Rd,Bedok South
94059,Bedok,103.9479809,1.317071377,Temasek Sec Sch,Upp East Coast Rd,Bayshore
94061,Bedok,103.9513833,1.318436667,Kew Green Condo,Upp East Coast Rd,Bedok South
94069,Bedok,103.9508566,1.318096686,Opp Kew Green Condo,Upp East Coast Rd,Bayshore
94071,Bedok,103.9551488,1.319901937,Opp Bedok Camp 2,Upp East Coast Rd,Bedok South
94079,Bedok,103.9552433,1.319620006,Bedok Camp 2,Upp East Coast Rd,Bayshore
94089,Bedok,103.9429414,1.315363333,Calvary Ably Of God Ch,Upp East Coast Rd,Bayshore
94099,Bedok,103.9503007,1.311490013,Aft E.C. Sea Sports Club,ECP,Bayshore
95011,Changi,103.9840606,1.347194863,Bef Changi Airport PTB3,Airport Blvd,Changi Airport
95019,Changi,103.9848834,1.347942999,Aft Changi Airport PTB2,Airport Blvd,Changi Airport
95029,Changi,103.9906998,1.361267487,Changi Airport PTB1,PTB1 Basement,Changi Airport
95039,Changi,103.9945788,1.372189438,Airfreight Ter Bldg,Airport Cargo Rd,Changi Airport
95041,Changi,103.9957004,1.372654522,CIAS Cargo Ters,Airport Cargo Rd,Changi Airport
95049,Changi,103.9944342,1.373594444,SATS Cargo Ter,Airport Cargo Rd,Changi Airport
95051,Changi,103.9961958,1.375283244,3rd Cargo Agents,Airline Rd,Changi Airport
95061,Changi,103.996539,1.377551671,Airline Hse,Airline Rd,Changi Airport
95069,Changi,103.9964316,1.377898481,Opp Airline Hse,Airline Rd,Changi Airport
95071,Changi,103.995122,1.389946601,Changi Beach CP 4,Nicoll Dr,Changi Airport
95079,Changi,103.9925203,1.390194167,Opp Changi Beach CP 4,Nicoll Dr,Changi Airport
95081,Invalid,103.9976169,1.389590281,Changi Beach CP 5,Nicoll Dr,Changi Airport
95089,Changi,103.9959311,1.389621667,Opp Changi Beach CP 5,Nicoll Dr,Changi Airport
95091,Changi,103.9997136,1.387213611,SAF Ferry Ter,Nicoll Dr,Changi Airport
95099,Changi,103.9987861,1.388154491,Opp SAF Ferry Ter,Nicoll Dr,Changi Airport
95109,Changi,103.9863523,1.356500495,Changi Airport PTB3,PTB3 Basement,Changi Airport
95129,Changi,103.9892195,1.355092989,Changi Airport PTB2,PTB2 Basement,Changi Airport
95131,Changi,103.9998344,1.385252459,Police Pass Off,Airline Rd,Changi Airport
95139,Changi,103.9989979,1.385572409,Police Pass Off,Airline Rd,Changi Airport
95141,Changi,103.9981914,1.381386185,Aft Cargo Bldg D,Airline Rd,Changi Airport
95149,Changi,103.9978568,1.38128155,Bef Cargo Bldg D,Airline Rd,Changi Airport
95151,Changi,103.981818,1.3420964,Airport Police Stn,Airport Blvd,Changi Airport
95159,Changi,103.9822505,1.341914653,Near SATS Flight Kitchen,Airport Blvd,Changi Airport
95161,Changi,104.0045564,1.372517,Bef Changi Ferry Rd,Changi Coast Rd,Changi Airport
95169,Changi,104.0046664,1.372623,Aft Changi Ferry Rd,Changi Coast Rd,Changi Airport
95171,Changi,104.0020734,1.374627952,Prologis,Alps Ave,Changi Airport
95179,Changi,104.0022164,1.376357872,DHL,Alps Ave,Changi Airport
95181,Changi,104.0018984,1.37700619,Menlo Worldwide,Alps Ave,Changi Airport
95189,Changi,104.0014725,1.378744707,Expeditors,Alps Ave,Changi Airport
95191,Changi,104.0009264,1.38009119,Opp DB Schenker,Alps Ave,Changi Airport
95209,Changi,103.9820641,1.338994123,CHANGI AIRPORT PTB4,T4 CRESCENT,Changi Airport
95901,Tampines,103.9602071,1.338575871,BEF SIMEI RD,Upp Changi Rd East,Simei
95909,Tampines,103.9604991,1.338493916,AFT SOMAPAH RD,Upp Changi Rd East,Xilin
96011,Tampines,103.95353,1.331676752,Bef Simei Ave,Upp Changi Rd East,Simei
96019,Tampines,103.9537036,1.331388333,Aft Simei Ave,Upp Changi Rd East,Xilin
96021,Tampines,103.9566372,1.333978056,Opp Expo Halls 1/2/3,Upp Changi Rd East,Simei
96029,Tampines,103.956798,1.333717947,Expo Halls 1/2/3,Upp Changi Rd East,Xilin
96031,Tampines,103.95837,1.335905,Opp Expo Halls 4/5/6,Upp Changi Rd East,Simei
96039,Tampines,103.9584342,1.335608333,Expo Halls 4/5/6,Upp Changi Rd East,Xilin
96041,Tampines,103.9612367,1.341551797,Upp Changi Stn/Opp SUTD,Upp Changi Rd East,Simei
96049,Tampines,103.9614329,1.340874461,UPP CHANGI STN/SUTD,Upp Changi Rd East,Xilin
96051,Tampines,103.9619207,1.343726642,Opp Changi Ct,Upp Changi Rd East,Simei
96059,Tampines,103.9621794,1.343512801,Changi Ct,Upp Changi Rd East,Xilin
96061,Tampines,103.9629433,1.346953989,Opp Mera Terr P/G,Upp Changi Rd East,Simei
96069,Tampines,103.9631124,1.346650009,Mera Terr P/G,Upp Changi Rd East,Xilin
96071,Tampines,103.9532751,1.33552794,Opp ITE Coll East Tec Blk,Upp Changi Rd,Simei
96079,Tampines,103.9535385,1.335421241,ITE Coll East Tec Blk,Upp Changi Rd,Simei
96081,Tampines,103.9554861,1.336502172,Grace Independent Ch,Upp Changi Rd,Simei
96089,Tampines,103.9559467,1.336465026,Opp Grace Independent Ch,Upp Changi Rd,Simei
96091,Tampines,103.9579415,1.33683617,Aft Upp Changi Rd,Upp Changi Link,Simei
96099,Tampines,103.957861,1.336665333,Aft Upp Changi Rd East,Upp Changi Link,Simei
96101,Tampines,103.9510569,1.336385009,Blk 3012,Simei Ave,Simei
96109,Tampines,103.9506733,1.337371182,Opp Blk 3012,Simei Ave,Simei
96111,Tampines,103.9533783,1.333653079,Opp ITE Coll East Adm Blk,Simei Ave,Simei
96119,Tampines,103.9537488,1.333731453,ITE Coll East Adm Blk,Simei Ave,Simei
96121,Tampines,103.9577602,1.347193606,Metta Welfare Assn,Simei Rd,Simei
96129,Tampines,103.9579512,1.347458355,Melville Pk,Simei Rd,Simei
96131,Tampines,103.9552604,1.346391641,Blk 130,Simei St 1,Simei
96139,Tampines,103.9558529,1.346464134,Blk 148,Simei St 1,Simei
96141,Tampines,103.9532435,1.344709721,Blk 120,Simei St 1,Simei
96149,Tampines,103.9531811,1.344486667,Simei Stn,Simei St 1,Simei
96151,Tampines,103.9512103,1.342329976,Blk 106,Simei St 1,Simei
96159,Tampines,103.9517629,1.341921675,Blk 254,Simei St 1,Simei
96161,Tampines,103.9535402,1.342118939,Opp Simei Stn,Simei St 3,Simei
96169,Tampines,103.9534661,1.342262222,Simei Stn,Simei St 3,Simei
96171,Tampines,103.9559271,1.342235854,Bet Blks 227/228,Simei St 4,Simei
96179,Tampines,103.9553072,1.342661381,Modena Condo/Opp Blk 228,Simei St 4,Simei
96181,Tampines,103.9577053,1.345630537,Blk 151,Simei Rd,Simei
96189,Tampines,103.9579362,1.345297803,Blk 166,Simei Rd,Simei
96191,Tampines,103.9577464,1.342856667,Blk 224,Simei Rd,Simei
96199,Tampines,103.9579441,1.343042353,Opp Blk 224,Simei Rd,Simei
96201,Tampines,103.9592591,1.340688482,Simei Green Condo,Simei Rd,Simei
96209,Tampines,103.9594316,1.340206648,Opp Simei Green Condo,Simei Rd,Simei
96219,Changi,103.9888943,1.315203063,Tanah Merah Ferry Ter,Tanah Merah Ferry Rd,Changi Airport
96221,Tampines,103.957964,1.330901402,Opp S'pore Expo,Xilin Ave,Xilin
96229,Tampines,103.9579953,1.331226158,S'pore Expo,Xilin Ave,Xilin
96231,Tampines,103.9608688,1.330031416,DB Schenker,Xilin Ave,Xilin
96239,Tampines,103.9619392,1.330070254,CEVA Freight,Xilin Ave,Xilin
96241,Tampines,103.9670274,1.32746976,LAGUNA NATL COUNTRY CLUB,Xilin Ave,Xilin
96249,Tampines,103.9665316,1.328239699,Builders Ctr,Xilin Ave,Xilin
96251,Tampines,103.9513803,1.340266979,Bef Changi General Hosp,Simei St 3,Simei
96259,Tampines,103.9512468,1.340430193,Aft Changi General Hosp,Simei St 3,Simei
96261,Tampines,103.9558594,1.344049672,Blk 233,Simei St 3,Simei
96269,Tampines,103.9558876,1.344317817,Blk 146,Simei St 3,Simei
96271,Tampines,103.9636626,1.329135968,Opp Global Logistics Ctr,Xilin Ave,Xilin
96281,Tampines,103.9485009,1.339416527,Opp Changi General Hosp,Simei Ave,Simei
96289,Tampines,103.9483811,1.340054962,Changi General Hosp,Simei Ave,Simei
96291,Tampines,103.9577203,1.341935645,Blk 223,Simei St 4,Simei
96299,Tampines,103.9571653,1.341264983,Simei Green Condo,Simei St 4,Simei
96301,Tampines,103.9617438,1.334500225,EXPO STN EXIT B,Changi Sth Ave 1,Xilin
96309,Tampines,103.9617581,1.334276556,EXPO STN EXIT E,Changi Sth Ave 1,Xilin
96311,Tampines,103.960707,1.332911885,BEF CHANGI STH ST 2,Changi Sth Ave 1,Xilin
96319,Tampines,103.960959,1.333119886,Yusen Logistics,Changi Sth Ave 1,Xilin
96321,Tampines,103.9653246,1.332082717,DBS Asia Hub,Changi Sth Ave 2,Xilin
96329,Tampines,103.9652634,1.33202391,DHL,Changi Sth Ave 2,Xilin
96331,Tampines,103.9676189,1.331243891,Premier,Changi Sth Ave 2,Xilin
96341,Tampines,103.9703769,1.332765535,Aft Sunny Metal & Engrg,Changi Sth Ave 2,Xilin
96351,Tampines,103.970392,1.335296479,Bef Changi Sth St 1,Changi Sth Ave 4,Xilin
96361,Tampines,103.966437,1.336491101,Aft Akzonobel,Changi Business Pk Ctrl 2,Xilin
96371,Tampines,103.966467,1.3343337,STANDARD CHARTERED BANK,Changi Business Pk Ctrl 2,Xilin
96381,Tampines,103.9620956,1.333272357,Changi City Pt,Changi Sth Ave 2,Xilin
96389,Tampines,103.962195,1.333160357,Opp Changi City Pt,Changi Sth Ave 2,Xilin
96401,Tampines,103.9659967,1.336785785,Honeywell Bldg,Changi Business Pk Ctrl 1,Xilin
96411,Tampines,103.9637911,1.337761389,OPP EIGHTRIUM,Changi Sth Ave 1,Xilin
96419,Tampines,103.9638356,1.337599444,EIGHTRIUM,Changi Sth Ave 1,Xilin
96421,Changi,103.99655,1.313621111,OPP CHANGI LODGE 2,Tanah Merah Coast Rd,Changi Airport
96429,Changi,103.9953811,1.313721111,CHANGI LODGE 2,Tanah Merah Coast Rd,Changi Airport
96431,Changi,104.0152631,1.318286944,OPP CHANGI NAVAL BASE,Tanah Merah Coast Rd,Changi Airport
96439,Changi,104.0155981,1.318248056,CHANGI NAVAL BASE,Tanah Merah Coast Rd,Changi Airport
96441,Tampines,103.9629065,1.339542699,OPP SUTD,Somapah Rd,Xilin
96449,Tampines,103.9638819,1.339801866,SUTD,Somapah Rd,Xilin
97009,Tampines,103.967137,1.341888,Changi Business Pk Ter,Changi Sth Ave 1,Xilin
97011,Pasir Ris,103.9659597,1.353323315,The Japanese Sch,Upp Changi Rd Nth,Flora Drive
97019,Pasir Ris,103.9654407,1.352922789,Opp Salvation Army,Upp Changi Rd Nth,Changi West
97031,Changi,103.9685198,1.354747233,Aft Jln Bena,Upp Changi Rd Nth,Flora Drive
97039,Changi,103.9689406,1.355352327,Bef Jln Bena,Upp Changi Rd Nth,Changi West
97041,Pasir Ris,103.9693827,1.357851394,Ballota Pk Condo,Upp Changi Rd Nth,Flora Drive
97049,Changi,103.9697388,1.358179037,Changi Prison,Upp Changi Rd Nth,Changi West
97051,Pasir Ris,103.9703768,1.360444129,Opp Changi Women's Prison,Upp Changi Rd Nth,Flora Drive
97059,Changi,103.9709723,1.360751412,Changi Women's Prison,Upp Changi Rd Nth,Changi West
97061,Pasir Ris,103.9753497,1.365903561,Changi Baptist Ch,Upp Changi Rd Nth,Loyang East
97069,Pasir Ris,103.9752874,1.36515666,Lloyd Leas Work Rel Camp,Upp Changi Rd Nth,Changi West
97071,Changi,103.9778642,1.368558062,Aft St. John's Cres,Upp Changi Rd Nth,Loyang East
97079,Changi,103.9775838,1.36810642,Opp St. John's Cres,Upp Changi Rd Nth,Changi West
97081,Changi,103.9798677,1.371375513,Selarang Pk Drug Reh.,Loyang Way,Loyang East
97089,Changi,103.9800811,1.370821329,Opp Selarang Pk Drug Reh.,Loyang Way,Changi West
97091,Pasir Ris,103.9761419,1.373048171,Bef Selarang Way,Loyang Way,Loyang East
97099,Pasir Ris,103.9764386,1.373181667,Aft Loyang Ave,Loyang Way,Changi West
97101,Pasir Ris,103.9673981,1.363211955,Bef Jln Mariam,Old Tampines Rd,Flora Drive
97109,Pasir Ris,103.9670262,1.36281876,Aft Jln Mariam,Old Tampines Rd,Flora Drive
97111,Pasir Ris,103.9703883,1.363311111,Bef Toh Cl,Old Tampines Rd,Loyang East
97119,Pasir Ris,103.9699638,1.363372273,Aft Toh Cl,Old Tampines Rd,Flora Drive
97121,Pasir Ris,103.9676518,1.364801282,Bef Old Tampines Rd,New Loyang Link,Loyang East
97129,Pasir Ris,103.967622,1.364618475,Bef Loyang Ave,New Loyang Link,Flora Drive
97141,Changi,103.9679351,1.352313606,Aft Upp Changi Rd Nth,Changi Nth St 1,Changi West
97149,Changi,103.967956,1.351805724,Aft VICOM,Changi Nth St 1,Changi West
97151,Changi,103.9670569,1.349574753,Aft Changi Nth St 2,Changi Nth Cres,Changi West
97159,Changi,103.967691,1.350289726,Bef Vicom,Changi Nth Cres,Changi West
97161,Changi,103.967594,1.347168286,Edwards Lifesciences,Changi Nth Cres,Changi West
97169,Changi,103.9675372,1.346950227,Opp Edwards Lifesciences,Changi Nth Cres,Changi West
97171,Changi,103.969938,1.345664602,Opp SATS Catering,Changi Nth Cres,Changi West
97179,Changi,103.9698136,1.345293872,SATS Catering,Changi Nth Cres,Changi West
97181,Changi,103.9721491,1.347849366,Seamap,Changi Nth Cres,Changi West
97189,Changi,103.9714677,1.346748824,SATS Maintenance Ctr 2,Changi Nth Cres,Changi West
97201,Changi,103.9737028,1.362659008,Opp Changi Chapel Museum,Upp Changi Rd Nth,Loyang East
97209,Pasir Ris,103.9733164,1.362294213,Changi Chapel Museum,Upp Changi Rd Nth,Changi West
97301,Changi,103.9697985,1.351824347,Agility,Changi Nth Way,Changi West
97311,Changi,103.9729011,1.352558056,Zuellig Pharma,Changi Nth Way,Changi West
97321,Changi,103.9746412,1.360602851,Aft Compass Green,Tanah Merah Besar Rd,Changi West
97331,Changi,103.975098,1.355636604,Bef Changi Prison Cplx,Changi Nth Way,Changi West
98011,Pasir Ris,103.962916,1.362213889,Blk 149A,Loyang Ave,Pasir Ris Drive
98019,Pasir Ris,103.963387,1.362261,Opp Blk 149A,Loyang Ave,Flora Drive
98021,Pasir Ris,103.9653768,1.364737305,Blk 275,Loyang Ave,Pasir Ris Drive
98029,Pasir Ris,103.9654564,1.364388333,Opp Blk 275,Loyang Ave,Flora Drive
98031,Pasir Ris,103.9680179,1.36722636,Aft Pasir Ris Dr 3,Loyang Ave,Loyang West
98039,Pasir Ris,103.9684716,1.367374033,Bef New Loyang Link,Loyang Ave,Loyang East
98041,Pasir Ris,103.9696833,1.369058892,Opp Loyang Valley,Loyang Ave,Loyang West
98049,Pasir Ris,103.9706405,1.369551116,Loyang Valley,Loyang Ave,Loyang East
98051,Pasir Ris,103.9737133,1.373001667,Bef Loyang Way,Loyang Ave,Loyang West
98059,Pasir Ris,103.9743719,1.373200031,Aft Loyang Way,Loyang Ave,Loyang East
98061,Pasir Ris,103.9771662,1.376528104,Opp Engine Test Facility,Loyang Ave,Loyang West
98069,Changi,103.9767787,1.375710221,Aft Engine Test Facility,Loyang Ave,Changi West
98071,Pasir Ris,103.9783893,1.379654438,Loyang Way/Soxal,Loyang Ave,Changi West
98079,Changi,103.9787007,1.378590167,Opp Loyang Way/Soxal,Loyang Ave,Changi West
98081,Pasir Ris,103.9645309,1.361899745,Aft Jln Batalong,Old Tampines Rd,Flora Drive
98089,Pasir Ris,103.9641429,1.361636407,Bef Jln Batalong,Old Tampines Rd,Flora Drive
98091,Pasir Ris,103.9631266,1.364328088,Blk 156,Pasir Ris Dr 1,Pasir Ris Drive
98099,Pasir Ris,103.9632836,1.364571667,Blk 269A,Pasir Ris Dr 1,Pasir Ris Drive
98101,Pasir Ris,103.9653508,1.367057812,Loyang Pt,Pasir Ris Dr 3,Pasir Ris Drive
98109,Pasir Ris,103.9658613,1.366914961,Opp Loyang Pt,Pasir Ris Dr 3,Loyang West
98111,Pasir Ris,103.9642447,1.367337732,BLK 256/OPP LOYANG PT,Pasir Ris Dr 2,Pasir Ris Drive
98119,Pasir Ris,103.9643286,1.367189722,Loyang Pt,Pasir Ris Dr 2,Pasir Ris Drive
98121,Pasir Ris,103.970232,1.372054792,Krislite Bldg,Loyang Way,Loyang West
98129,Pasir Ris,103.970533,1.372131667,Opp Krislite Bldg,Loyang Way,Loyang West
98131,Pasir Ris,103.9722588,1.374114035,Bef Loyang Way 1,Loyang Way,Loyang West
98139,Pasir Ris,103.9723601,1.373940917,Aft Loyang Way 1,Loyang Way,Loyang West
98141,Pasir Ris,103.9741217,1.376005517,GE Aircraft Engines,Loyang Way,Loyang West
98149,Pasir Ris,103.9742553,1.375834936,Wacker Chemicals,Loyang Way,Loyang West
98151,Pasir Ris,103.9759076,1.377728712,Opp Loyang Way 4,Loyang Way,Loyang West
98161,Pasir Ris,103.9759183,1.379868495,Composite Tech,Loyang Way,Loyang West
98171,Pasir Ris,103.9746684,1.382094082,Opp SIA Supplies Ctr,Loyang Way,Loyang West
98181,Pasir Ris,103.9734507,1.384341118,Opp Loyang Way 6,Loyang Way,Loyang West
98199,Pasir Ris,103.9718521,1.384957846,Aft Loyang Way,Loyang Cres,Loyang West
98209,Pasir Ris,103.9726665,1.381558289,Encompass Digital Media,Loyang Cres,Loyang West
98219,Pasir Ris,103.9734098,1.38022305,Pratt & Whitney Canada,Loyang Cres,Loyang West
98229,Pasir Ris,103.9746869,1.37796803,Honey Well,Loyang Cres,Loyang West
98231,Pasir Ris,103.9718413,1.371186005,Loyang Ind Est,Loyang Ave,Loyang West
